Date;Open;High;Low;Close;Volume;Dividends;Stock Splits
2025-08-27 00:00:00+07:00;785.208.543.157.003;794.726.222.467.997;7.804.497.035.015.060;7.899.673.828.125;111915700;00.00;00.00
2025-08-28 00:00:00+07:00;7.947.262.460.702.890;7.971.056.659.687.030;787.587.986.375.047;792.346.826.171.875;81281400;00.00;00.00
2025-08-29 00:00:00+07:00;78.520.862.610.052.200;7.875.880.461.796.140;768.552.685.546.875;768.552.685.546.875;236499300;00.00;00.00
2025-09-01 00:00:00+07:00;7.281.025.241.088.860;7.661.732.443.237.300;7.233.436.840.820.310;761.414.404.296.875;421127500;00.00;00.00
2025-09-02 00:00:00+07:00;761.414.404.296.875;7.780.703.443.908.690;761.414.404.296.875;761.414.404.296.875;155531500;00.00;00.00
2025-09-03 00:00:00+07:00;75.189.670.111.677.100;76.141.438.087.774.200;75.189.670.111.677.100;7.590.349.609.375;212372700;00.00;00.00
2025-09-04 00:00:00+07:00;7.590.349.842.834.470;761.414.404.296.875;7.542.761.442.565.910;761.414.404.296.875;103534800;00.00;00.00
2025-09-08 00:00:00+07:00;76.379.383.766.867.800;76.379.383.766.867.800;732.861.376.953.125;732.861.376.953.125;321191900;00.00;00.00
2025-09-09 00:00:00+07:00;7.257.230.999.208.360;7.352.407.799.197.980;7.114.465.799.223.940;716.205.419.921.875;595368700;00.00;00.00
2025-09-10 00:00:00+07:00;718.584.805.063.101;74.237.900.390.625;718.584.805.063.101;74.237.900.390.625;246849600;00.00;00.00
2025-09-11 00:00:00+07:00;7.518.967.306.926.750;7.590.349.907.941.870;747.137.890.625;747.137.890.625;235173400;00.00;00.00
2025-09-12 00:00:00+07:00;7.590.349.629.399.150;7.590.349.629.399.150;7.471.378.632.073.140;754.276.123.046.875;156084700;00.00;00.00
2025-09-15 00:00:00+07:00;761.414.378.894.081;770.932.058.630.257;759.034.958.960.037;763.793.798.828.125;142567700;00.00;00.00
2025-09-16 00:00:00+07:00;7.661.732.227.794.750;7.685.526.427.259.950;7.518.967.031.003.540;754.276.123.046.875;129312900;00.00;00.00
2025-09-17 00:00:00+07:00;747.137.890.625;7.518.967.306.926.750;7.423.790.505.573.240;747.137.890.625;183725900;00.00;00.00
2025-09-18 00:00:00+07:00;7.471.378.972.833.800;7.518.967.373.934.650;7.281.025.368.430.390;732.861.376.953.125;275378700;00.00;00.00
2025-09-19 00:00:00+07:00;7.281.024.846.003.600;7.447.584.237.905.640;7.281.024.846.003.600;74.237.900.390.625;149025300;00.00;00.00
2025-09-22 00:00:00+07:00;7.423.789.820.995.140;7.447.584.019.139.360;73.524.072.265.625;73.524.072.265.625;92588800;00.00;00.00
2025-09-23 00:00:00+07:00;7.376.201.853.918.650;751.896.705.109.127;7.376.201.853.918.650;74.951.728.515.625;102606200;00.00;00.00
2025-09-24 00:00:00+07:00;7.566.555.491.358.520;7.566.555.491.358.520;735.240.769.443.328;739.999.609.375;150428400;00.00;00.00
2025-09-25 00:00:00+07:00;73.524.079.700.816.700;73.999.963.711.825.200;732.861.376.953.125;732.861.376.953.125;147986600;00.00;00.00
2025-09-26 00:00:00+07:00;7.209.642.557.313.010;7.328.613.556.608.600;7.209.642.557.313.010;725.723.095.703.125;121657700;00.00;00.00
2025-09-29 00:00:00+07:00;73.762.018.940.916.400;742.379.029.340.836;732.861.349.477.492;739.999.609.375;116454700;00.00;00.00
2025-09-30 00:00:00+07:00;7.328.613.556.608.600;7.399.996.156.185.960;725.723.095.703.125;725.723.095.703.125;170666700;00.00;00.00
2025-10-01 00:00:00+07:00;72.334.365.625;730.481.916.015.625;7.138.259.765.625;7.138.259.765.625;202433400;00.00;00.00
2025-10-02 00:00:00+07:00;7.138.259.765.625;72.334.365.625;7.138.259.765.625;7.138.259.765.625;126952400;00.00;00.00
2025-10-03 00:00:00+07:00;716.205.419.921.875;7.185.848.399.216.150;7.138.259.999.221.340;716.205.419.921.875;76787500;00.00;00.00
2025-10-06 00:00:00+07:00;7.138.259.765.625;71.858.481.640.625.000;70.906.713.671.875;7.138.259.765.625;104032400;00.00;00.00
2025-10-07 00:00:00+07:00;7.185.847.891.527.430;7.233.436.288.160.060;7.138.259.494.894.800;720.964.208.984.375;74282600;00.00;00.00
2025-10-08 00:00:00+07:00;7.138.259.567.002.110;7.162.053.765.558.790;701.928.857.421.875;701.928.857.421.875;168080800;00.00;00.00
2025-10-09 00:00:00+07:00;7.019.288.750.452.710;7.328.613.339.455.710;694.790.615.299.048;718.584.814.453.125;293567400;00.00;00.00
2025-10-10 00:00:00+07:00;7.090.671.406.513.930;7.090.671.406.513.930;6.995.494.609.111.060;70.430.830.078.125;107426000;00.00;00.00
2025-10-13 00:00:00+07:00;6.947.906.483.308.440;7.019.289.084.164.350;6.947.906.483.308.440;697.170.068.359.375;101847900;00.00;00.00
2025-10-14 00:00:00+07:00;6.924.112.070.649.240;6.995.494.669.315.730;690.031.787.109.375;690.031.787.109.375;151862300;00.00;00.00
2025-10-15 00:00:00+07:00;690.031.787.109.375;6.995.494.669.315.730;6.876.523.671.538.250;690.031.787.109.375;133206400;00.00;00.00
2025-10-16 00:00:00+07:00;6.900.317.851.027.390;6.971.700.449.486.300;6.876.523.651.541.090;694.790.625;120611200;00.00;00.00
2025-10-17 00:00:00+07:00;6.947.906.171.875;716.205.396.484.375;692.411.197.265.625;7.138.259.765.625;157334400;00.00;00.00
2025-10-20 00:00:00+07:00;7.328.613.454.861.110;7.614.143.849.206.340;7.257.230.856.274.800;74.951.728.515.625;393421800;00.00;00.00
2025-10-21 00:00:00+07:00;7.709.320.416.205.750;80.662.333.984.375;7.709.320.416.205.750;80.662.333.984.375;529802600;00.00;00.00
2025-10-22 00:00:00+07:00;8.280.381.556.068.970;8.280.381.556.068.970;780.449.755.859.375;780.449.755.859.375;392957200;00.00;00.00
2025-10-23 00:00:00+07:00;7.804.497.266.798.040;7.947.262.460.702.890;7.756.908.868.829.760;792.346.826.171.875;187003900;00.00;00.00
2025-10-24 00:00:00+07:00;7.899.674.081.854.220;7.971.056.678.979.410;78.758.798.828.125;78.758.798.828.125;133355100;00.00;00.00
2025-10-27 00:00:00+07:00;7.923.468.495.625.930;8.018.645.294.372.190;7.804.497.497.193.110;79.472.626.953.125;182275600;00.00;00.00
2025-10-28 00:00:00+07:00;7.947.262.479.937.680;7.994.850.878.021.140;7.852.085.683.770.770;78.758.798.828.125;180270000;00.00;00.00
2025-10-29 00:00:00+07:00;7.899.674.197.174.780;818.520.458.984.375;7.875.879.997.785.700;818.520.458.984.375;239156800;00.00;00.00
2025-10-30 00:00:00+07:00;8.161.410.174.864.820;83.279.695.661.886;8.066.233.379.822.670;811.382.177.734.375;259009800;00.00;00.00
2025-10-31 00:00:00+07:00;8.137.615.976.104.280;8.232.792.771.146.440;811.382.177.734.375;811.382.177.734.375;177088000;00.00;00.00
2025-11-03 00:00:00+07:00;823.279.296.875;823.279.296.875;8.113.821.972.091.760;823.279.296.875;115007100;00.00;00.00
2025-11-04 00:00:00+07:00;823.279.296.875;8.280.381.367.413.290;8.208.998.769.418.350;823.279.296.875;155231500;00.00;00.00
2025-11-05 00:00:00+07:00;8.208.999.233.903.550;82.803.818.359.375;8.185.205.033.225.570;82.803.818.359.375;125731500;00.00;00.00
2025-11-06 00:00:00+07:00;8.208.998.809.279.050;8.256.587.208.173.420;81.376.162.109.375;81.376.162.109.375;89756900;00.00;00.00
2025-11-07 00:00:00+07:00;8.137.615.921.064.480;82.565.869.140.625;8.137.615.921.064.480;82.565.869.140.625;75241900;00.00;00.00
2025-11-10 00:00:00+07:00;8.256.587.445.050.560;8.256.587.445.050.560;816.141.064.453.125;816.141.064.453.125;79897700;00.00;00.00
2025-11-11 00:00:00+07:00;8.161.410.471.598.300;8.185.204.671.223.950;799.485.107.421.875;799.485.107.421.875;130897600;00.00;00.00
2025-11-12 00:00:00+07:00;8.018.645.233.513.320;8.137.616.231.043.190;7.994.851.034.007.350;809.002.783.203.125;85415600;00.00;00.00
2025-11-13 00:00:00+07:00;79.948.508.395.522.300;8.066.233.436.333.950;7.971.056.640.625;7.971.056.640.625;104113800;00.00;00.00
2025-11-14 00:00:00+07:00;7.971.057.107.172.660;8.090.028.108.772.250;7.971.057.107.172.660;80.186.455.078.125;89815300;00.00;00.00
2025-11-17 00:00:00+07:00;80.900.280.441.417.600;816.141.064.453.125;8.066.233.844.011.930;816.141.064.453.125;129411100;00.00;00.00
2025-11-18 00:00:00+07:00;8.137.616.271.972.650;8.161.410.471.598.300;799.485.107.421.875;799.485.107.421.875;119377900;00.00;00.00
2025-11-19 00:00:00+07:00;7.947.262.404.360.250;809.002.759.725.295;7.923.468.205.544.800;80.662.333.984.375;114209700;00.00;00.00
2025-11-20 00:00:00+07:00;8.066.233.908.452.330;8.185.204.910.051.920;7.994.851.307.492.580;80.186.455.078.125;124087400;00.00;00.00
2025-11-21 00:00:00+07:00;7.971.056.874.593.090;8.018.645.273.844.400;7.947.262.674.967.440;799.485.107.421.875;103917100;00.00;00.00
2025-11-24 00:00:00+07:00;7.994.850.801.991.150;80.662.333.984.375;7.947.262.404.360.250;80.662.333.984.375;279590600;00.00;00.00
2025-11-25 00:00:00+07:00;8.066.233.632.525.270;809.002.783.203.125;7.971.056.834.501.370;809.002.783.203.125;98807700;00.00;00.00
2025-11-26 00:00:00+07:00;7.994.851.307.492.580;8.042.439.708.132.410;7.971.057.107.172.660;80.186.455.078.125;77094400;00.00;00.00
2025-11-27 00:00:00+07:00;8.018.645.057.655.310;8.042.439.256.639.450;792.346.826.171.875;792.346.826.171.875;71051300;00.00;00.00
2025-11-28 00:00:00+07:00;792.346.828.089.596;7.947.262.479.937.680;78.758.798.828.125;78.758.798.828.125;67559300;00.00;00.00
2025-12-01 00:00:00+07:00;8.042.439.473.470.050;8.042.439.473.470.050;7.947.262.674.967.440;799.485.107.421.875;76359200;00.00;00.00
2025-12-02 00:00:00+07:00;7.947.262.441.697.760;8.018.645.038.479.470;7.947.262.441.697.760;7.971.056.640.625;97044000;00.00;00.00
2025-12-03 00:00:00+07:00;7.999.798.492.799.320;8.047.701.477.786.140;79.518.955.078.125;79.518.955.078.125;103550900;55.00.00;00.00
2025-12-04 00:00:00+07:00;7.975.847.479.637.630;7.999.798.973.570.470;788.004.150.390.625;788.004.150.390.625;71410400;00.00;00.00
2025-12-05 00:00:00+07:00;7.856.089.537.838.850;79.518.955.078.125;7.856.089.537.838.850;79.518.955.078.125;71162300;00.00;00.00
2025-12-08 00:00:00+07:00;7.999.798.492.799.320;7.999.798.492.799.320;7.903.992.522.825.670;79.518.955.078.125;61745200;00.00;00.00
2025-12-09 00:00:00+07:00;7.951.895.634.403.930;7.951.895.634.403.930;776.028.369.140.625;776.028.369.140.625;113057200;00.00;00.00
2025-12-10 00:00:00+07:00;7.760.284.013.399.760;7.832.138.495.005.320;7.688.429.531.794.210;773.633.251.953.125;143418300;00.00;00.00
2025-12-11 00:00:00+07:00;7.832.138.484.191.890;7.856.089.978.027.340;75.686.720.520.019.500;766.447.802.734.375;140766000;00.00;00.00
2025-12-12 00:00:00+07:00;75.686.720.520.019.500;766.447.802.734.375;7.520.769.064.331.050;766.447.802.734.375;100006800;00.00;00.00
2025-12-15 00:00:00+07:00;7.592.623.120.411.330;79.518.955.078.125;7.592.623.120.411.330;79.518.955.078.125;143105700;00.00;00.00
2025-12-16 00:00:00+07:00;8.023.750.445.953.460;8.023.750.445.953.460;7.688.429.531.794.210;773.633.251.953.125;122332000;00.00;00.00
2025-12-17 00:00:00+07:00;7.664.477.706.386.290;7.784.235.170.548.570;7.640.526.213.553.830;768.842.919.921.875;89802700;00.00;00.00
2025-12-18 00:00:00+07:00;7.688.429.226.096.610;7.903.992.662.342.310;7.688.429.226.096.610;783.213.818.359.375;88497200;00.00;00.00
2025-12-19 00:00:00+07:00;7.856.089.819.487.570;7.880.041.312.839.670;7.712.380.859.375;7.712.380.859.375;131069800;00.00;00.00
2025-12-22 00:00:00+07:00;77.123.807.190.128.000;783.213.818.359.375;7.688.429.226.096.610;783.213.818.359.375;72424200;00.00;00.00
2025-12-23 00:00:00+07:00;7.760.283.677.716.120;7.784.235.170.548.570;7.640.526.213.553.830;768.842.919.921.875;85044100;00.00;00.00
2025-12-24 00:00:00+07:00;768.842.919.921.875;7.736.332.184.883.660;7.664.477.706.386.290;768.842.919.921.875;71260500;00.00;00.00
2025-12-29 00:00:00+07:00;768.842.919.921.875;768.842.919.921.875;7.616.574.720.721.370;768.842.919.921.875;78399400;00.00;00.00
2025-12-30 00:00:00+07:00;76.165.750.501.886.600;7.832.138.495.005.320;76.165.750.501.886.600;773.633.251.953.125;101995600;00.00;00.00
2026-01-02 00:00:00+07:00;7.736.332.184.883.660;7.736.332.184.883.660;7.664.477.706.386.290;768.842.919.921.875;68612400;00.00;00.00
2026-01-05 00:00:00+07:00;7.664.478.037.925.690;7.760.284.013.399.760;7.664.478.037.925.690;773.633.251.953.125;73408800;00.00;00.00
2026-01-06 00:00:00+07:00;783.213.818.359.375;783.213.818.359.375;7.736.332.211.928.990;783.213.818.359.375;97624300;00.00;00.00
2026-01-07 00:00:00+07:00;7.784.235.517.817.770;7.832.138.505.619.720;7.688.429.542.213.860;780.818.701.171.875;93152500;00.00;00.00
2026-01-08 00:00:00+07:00;7.760.283.846.079.190;7.808.186.832.783.380;7.712.380.859.375;7.712.380.859.375;79823700;00.00;00.00
2026-01-09 00:00:00+07:00;77.842.353.515.625;7.832.138.338.341.340;7.712.380.871.394.230;77.842.353.515.625;79484700;00.00;00.00
2026-01-12 00:00:00+07:00;7.736.332.184.883.660;7.760.283.677.716.120;7.664.477.706.386.290;768.842.919.921.875;82935700;00.00;00.00
2026-01-13 00:00:00+07:00;7.688.429.531.794.210;773.633.251.953.125;7.664.478.037.925.690;773.633.251.953.125;80536300;00.00;00.00
2026-01-14 00:00:00+07:00;76.884.295.211.792;7.712.381.015.014.640;7.616.575.039.672.850;766.447.802.734.375;105724300;00.00;00.00
2026-01-15 00:00:00+07:00;7.664.478.037.925.690;7.832.138.495.005.320;7.640.526.544.057.170;773.633.251.953.125;151753100;00.00;00.00
2026-01-19 00:00:00+07:00;7.736.332.364.783.650;77.842.353.515.625;7.640.526.391.225.960;77.842.353.515.625;172100000;00.00;00.00
2026-01-20 00:00:00+07:00;7.712.381.015.014.640;7.784.235.496.520.990;766.447.802.734.375;766.447.802.734.375;82672500;00.00;00.00
2026-01-21 00:00:00+07:00;75.926.235.018.643.400;7.616.574.995.561.070;737.706.005.859.375;737.706.005.859.375;301825600;00.00;00.00
2026-01-22 00:00:00+07:00;73.770.597.234.987.700;7.448.914.201.325.060;72.812.537.530.637.200;732.915.673.828.125;268025900;00.00;00.00
2026-01-23 00:00:00+07:00;72.812.537.530.637.200;7.353.108.230.890.010;7.233.350.767.846.200;732.915.673.828.125;202878600;00.00;00.00
2026-01-26 00:00:00+07:00;7.233.350.767.846.200;7.353.108.230.890.010;7.209.399.275.237.430;732.915.673.828.125;213044100;00.00;00.00
2026-01-27 00:00:00+07:00;7.257.302.231.445.310;7.305.205.216.471.350;718.544.775.390.625;718.544.775.390.625;259830900;00.00;00.00
2026-01-28 00:00:00+07:00;6.754.321.122.247.550;7.089.642.029.025.800;66.345.636.555.410.300;673.036.962.890.625;1027287500;00.00;00.00
2026-01-29 00:00:00+07:00;6.395.048.899.332.680;6.969.884.755.452.470;6.107.630.971.272.780;68.980.302.734.375;1432993400;00.00;00.00
2026-01-30 00:00:00+07:00;6.898.030.141.469.590;7.281.254.038.217.900;6.898.030.141.469.590;708.964.208.984.375;528434900;00.00;00.00
2026-02-02 00:00:00+07:00;728.125.390.625;728.125.390.625;7.017.787.482.010.690;728.125.390.625;326948700;00.00;00.00
2026-02-03 00:00:00+07:00;72.812.537.530.637.200;732.915.673.828.125;70.656.903.195.848.600;732.915.673.828.125;206015400;00.00;00.00
2026-02-04 00:00:00+07:00;7.329.156.766.451.320;7.496.817.215.357.070;728.125.378.104.968;747.286.572.265.625;193370800;00.00;00.00
2026-02-05 00:00:00+07:00;747.286.572.265.625;7.592.623.186.160.350;747.286.572.265.625;747.286.572.265.625;142332400;00.00;00.00
2026-02-06 00:00:00+07:00;7.377.059.891.592.010;7.448.914.371.055.570;7.281.253.918.973.940;73.531.083.984.375;176352600;00.00;00.00
2026-02-09 00:00:00+07:00;7.353.108.201.497.390;7.401.011.186.523.430;7.137.544.768.880.200;718.544.775.390.625;174758300;00.00;00.00
2026-02-10 00:00:00+07:00;71.854.480.756.166.300;7.233.351.062.787.410;7.137.545.088.445.860;716.149.658.203.125;127704200;00.00;00.00
2026-02-11 00:00:00+07:00;7.161.496.414.901.420;72.093.994.009.542.700;7.089.641.935.822.140;7.137.544.921.875;213505000;00.00;00.00
2026-02-12 00:00:00+07:00;7.137.545.065.193.040;7.161.496.558.700.400;6.993.836.104.148.890;701.778.759.765.625;237465300;00.00;00.00
2026-02-13 00:00:00+07:00;7.017.787.743.462.450;7.017.787.743.462.450;68.980.302.734.375;68.980.302.734.375;356015300;00.00;00.00
2026-02-18 00:00:00+07:00;6.921.981.777.545.100;7.065.690.741.784.790;6.921.981.777.545.100;6.969.884.765.625;125301200;00.00;00.00
2026-02-19 00:00:00+07:00;7.017.787.573.837.650;7.017.787.573.837.650;687.407.861.328.125;687.407.861.328.125;133463400;00.00;00.00
2026-02-20 00:00:00+07:00;6.874.078.459.531.790;6.945.932.938.202.850;6.850.126.966.641.430;69.219.814.453.125;122959500;00.00;00.00
2026-02-23 00:00:00+07:00;69.938.359.375;7.041.738.923.373.280;6.969.884.444.563.350;69.938.359.375;100443800;00.00;00.00
2026-02-24 00:00:00+07:00;696.988.443.109.321;7.017.787.416.873.910;69.219.814.453.125;69.219.814.453.125;159225400;00.00;00.00
2026-02-25 00:00:00+07:00;6.969.884.610.641.530;7.065.690.584.670.960;6.945.933.117.134.170;701.778.759.765.625;133278000;00.00;00.00
2026-02-26 00:00:00+07:00;7.041.738.923.373.280;7.065.690.416.309.930;6.898.029.965.753.420;69.938.359.375;127811900;00.00;00.00
2026-02-27 00:00:00+07:00;6.898.030.106.707.310;6.969.884.586.985.510;687.407.861.328.125;687.407.861.328.125;193104700;00.00;00.00
2026-03-02 00:00:00+07:00;6.778.272.615.588.850;6.850.127.095.612.760;6.682.466.642.223.640;673.036.962.890.625;156182700;00.00;00.00
2026-03-03 00:00:00+07:00;67.782.724.609.375;6.826.175.446.527.160;6.730.369.475.347.830;67.782.724.609.375;103031100;00.00;00.00
2026-03-04 00:00:00+07:00;6.778.272.590.553.970;6.778.272.590.553.970;6.538.757.658.025.560;658.666.064.453.125;216518700;00.00;00.00
2026-03-05 00:00:00+07:00;6.682.466.654.173.080;6.826.175.614.477.880;6.658.515.160.788.950;680.222.412.109.375;110256300;00.00;00.00
2026-03-06 00:00:00+07:00;6.778.272.446.986.600;6.802.223.939.732.140;670.641.796.875;670.641.796.875;102725700;00.00;00.00
2026-03-09 00:00:00+07:00;6.610.612.137.784.090;6.658.515.124.289.770;6.538.757.658.025.560;658.666.064.453.125;150426400;00.00;00.00
2026-03-10 00:00:00+07:00;6.658.515.302.979.390;6.754.321.278.561.820;6.634.563.809.083.780;6.682.466.796.875;129977900;00.00;00.00
2026-03-11 00:00:00+07:00;6.682.466.775.412.080;67.064.182.692.307.600;65.387.578.125;65.387.578.125;91723400;00.00;00.00
2026-03-12 00:00:00+07:00;653.875.782.311.481;6.730.369.773.975.310;653.875.782.311.481;66.106.123.046.875;98787400;00.00;00.00
2026-03-13 00:00:00+07:00;6.562.709.151.278.400;67.303.696.040.482.900;6.562.709.151.278.400;658.666.064.453.125;107940600;00.00;00.00
2026-03-16 00:00:00+07:00;6.562.709.295.428.240;6.586.660.789.207.170;6.419.000.332.754.620;64.669.033.203.125;127757500;00.00;00.00
2026-03-17 00:00:00+07:00;6.466.902.999.596.400;6.538.757.477.369.690;6.466.902.999.596.400;64.908.544.921.875;160903900;00.00;00.00
2026-03-25 00:00:00+07:00;6.395.048.859.969.420;6.634.563.798.545.060;6.395.048.859.969.420;66.106.123.046.875;314281100;00.00;00.00
2026-03-26 00:00:00+07:00;6.610.612.137.784.090;6.682.466.617.542.610;6.562.709.151.278.400;658.666.064.453.125;145934900;00.00;00.00
2026-03-27 00:00:00+07:00;649.085.447.761.194;656.270.895.522.388;6419.00.00;6419.00.00;283556500;00.00;00.00
2026-03-30 00:00:00+07:00;6400.00.00;6500.00.00;6350.00.00;6450.00.00;242278100;281.00.00;00.00
2026-03-31 00:00:00+07:00;6450.00.00;6550.00.00;6450.00.00;6450.00.00;150657800;00.00;00.00
2026-04-01 00:00:00+07:00;6550.00.00;6650.00.00;6500.00.00;6500.00.00;132798100;00.00;00.00
2026-04-02 00:00:00+07:00;6550.00.00;6600.00.00;6500.00.00;6575.00.00;72725400;00.00;00.00
2026-04-06 00:00:00+07:00;6600.00.00;6625.00.00;6450.00.00;6500.00.00;57914600;00.00;00.00
2026-04-07 00:00:00+07:00;6500.00.00;6525.00.00;6450.00.00;6500.00.00;65168700;00.00;00.00
2026-04-08 00:00:00+07:00;6650.00.00;6850.00.00;6625.00.00;6750.00.00;163594000;00.00;00.00
2026-04-09 00:00:00+07:00;6775.00.00;6800.00.00;6450.00.00;6475.00.00;182409800;00.00;00.00
2026-04-10 00:00:00+07:00;6525.00.00;6700.00.00;6475.00.00;6700.00.00;167336100;00.00;00.00
2026-04-13 00:00:00+07:00;6650.00.00;6700.00.00;6575.00.00;6575.00.00;81955300;00.00;00.00
2026-04-14 00:00:00+07:00;6675.00.00;6800.00.00;6675.00.00;6750.00.00;105010900;00.00;00.00
2026-04-15 00:00:00+07:00;6775.00.00;6800.00.00;6550.00.00;6550.00.00;104880600;00.00;00.00
2026-04-16 00:00:00+07:00;6575.00.00;6650.00.00;6500.00.00;6525.00.00;122416100;00.00;00.00
2026-04-17 00:00:00+07:00;6500.00.00;6550.00.00;6425.00.00;6425.00.00;156827000;00.00;00.00
2026-04-20 00:00:00+07:00;6450.00.00;6575.00.00;6425.00.00;6475.00.00;137435700;00.00;00.00
2026-04-21 00:00:00+07:00;6475.00.00;6525.00.00;6425.00.00;6500.00.00;112151900;00.00;00.00
2026-04-22 00:00:00+07:00;6475.00.00;6525.00.00;6450.00.00;6450.00.00;95673700;00.00;00.00
2026-04-23 00:00:00+07:00;6450.00.00;6550.00.00;6425.00.00;6425.00.00;95913400;00.00;00.00
2026-04-24 00:00:00+07:00;6400.00.00;6425.00.00;6050.00.00;6050.00.00;435004800;00.00;00.00
2026-04-27 00:00:00+07:00;6025.00.00;6050.00.00;5950.00.00;5975.00.00;273263100;00.00;00.00
2026-04-28 00:00:00+07:00;6025.00.00;6075.00.00;5950.00.00;6000.00.00;174091200;00.00;00.00
2026-04-29 00:00:00+07:00;6000.00.00;6050.00.00;5950.00.00;5975.00.00;176050900;00.00;00.00
2026-04-30 00:00:00+07:00;5950.00.00;5975.00.00;5800.00.00;5850.00.00;303405400;00.00;00.00
2026-05-04 00:00:00+07:00;5800.00.00;5950.00.00;5800.00.00;5900.00.00;207566700;00.00;00.00
2026-05-05 00:00:00+07:00;5900.00.00;6075.00.00;5875.00.00;5950.00.00;179928300;00.00;00.00
2026-05-06 00:00:00+07:00;5950.00.00;6000.00.00;5900.00.00;5950.00.00;90843100;00.00;00.00
2026-05-07 00:00:00+07:00;6000.00.00;6325.00.00;6000.00.00;6225.00.00;238690900;00.00;00.00
2026-05-08 00:00:00+07:00;6225.00.00;6425.00.00;6175.00.00;6175.00.00;201784700;00.00;00.00
2026-05-11 00:00:00+07:00;6225.00.00;6275.00.00;6100.00.00;6150.00.00;126301300;00.00;00.00
2026-05-12 00:00:00+07:00;6125.00.00;6150.00.00;6050.00.00;6125.00.00;107394400;00.00;00.00
2026-05-13 00:00:00+07:00;6125.00.00;6200.00.00;6025.00.00;6100.00.00;147339600;00.00;00.00
2026-05-14 00:00:00+07:00;6100.00.00;6100.00.00;6100.00.00;6100.00.00;0;00.00;00.00
2026-05-15 00:00:00+07:00;6100.00.00;6100.00.00;6100.00.00;6100.00.00;0;00.00;00.00
2026-05-18 00:00:00+07:00;5950.00.00;6125.00.00;5900.00.00;6125.00.00;208748400;00.00;00.00
2026-05-19 00:00:00+07:00;6050.00.00;6200.00.00;5950.00.00;5950.00.00;184830100;00.00;00.00
2026-05-20 00:00:00+07:00;5975.00.00;6100.00.00;5875.00.00;5975.00.00;195107100;00.00;00.00
2026-05-21 00:00:00+07:00;6000.00.00;6150.00.00;5925.00.00;5950.00.00;210976100;00.00;00.00
2026-05-22 00:00:00+07:00;5900.00.00;5975.00.00;5825.00.00;5900.00.00;288919700;00.00;00.00
2026-05-25 00:00:00+07:00;5950.00.00;6175.00.00;5925.00.00;6100.00.00;263179200;00.00;00.00
2026-05-26 00:00:00+07:00;6050.00.00;6100.00.00;5950.00.00;5975.00.00;225158700;00.00;00.00
2026-05-27 00:00:00+07:00;5975.00.00;5975.00.00;5975.00.00;5975.00.00;0;00.00;00.00
2026-05-28 00:00:00+07:00;5975.00.00;5975.00.00;5975.00.00;5975.00.00;0;00.00;00.00
2026-05-29 00:00:00+07:00;5750.00.00;5875.00.00;5700.00.00;5700.00.00;1014028000;00.00;00.00
2026-06-02 00:00:00+07:00;5750.00.00;5875.00.00;5700.00.00;5825.00.00;346305200;00.00;00.00
2026-06-03 00:00:00+07:00;5775.00.00;5825.00.00;5525.00.00;5525.00.00;353332300;00.00;00.00
2026-06-04 00:00:00+07:00;5475.00.00;5600.00.00;5300.00.00;5425.00.00;550059500;00.00;00.00
2026-06-05 00:00:00+07:00;5325.00.00;5375.00.00;5075.00.00;5075.00.00;572612000;00.00;00.00
2026-06-08 00:00:00+07:00;4950.00.00;5050.00.00;4850.00.00;4850.00.00;705093300;00.00;00.00
2026-06-09 00:00:00+07:00;4850.00.00;5150.00.00;4820.00.00;5150.00.00;772898000;00.00;00.00
2026-06-10 00:00:00+07:00;5175.00.00;5700.00.00;5175.00.00;5650.00.00;747366000;00.00;00.00
2026-06-11 00:00:00+07:00;5650.00.00;5875.00.00;5550.00.00;5825.00.00;543032300;00.00;00.00
2026-06-12 00:00:00+07:00;6000.00.00;6100.00.00;5900.00.00;5925.00.00;415872300;00.00;00.00
2026-06-15 00:00:00+07:00;6100.00.00;6425.00.00;6100.00.00;6275.00.00;480395000;00.00;00.00
2026-06-17 00:00:00+07:00;6400.00.00;6550.00.00;6275.00.00;6275.00.00;467494300;20.00;00.00
2026-06-18 00:00:00+07:00;6250.00.00;6275.00.00;6075.00.00;6075.00.00;232489300;00.00;00.00
2026-06-19 00:00:00+07:00;6050.00.00;6300.00.00;6050.00.00;6300.00.00;366595500;00.00;00.00
2026-06-22 00:00:00+07:00;6400.00.00;6400.00.00;6125.00.00;6225.00.00;193401600;00.00;00.00
2026-06-23 00:00:00+07:00;6150.00.00;6200.00.00;6075.00.00;6125.00.00;144561900;00.00;00.00
2026-06-24 00:00:00+07:00;6125.00.00;6200.00.00;5925.00.00;5925.00.00;144928800;00.00;00.00
2026-06-25 00:00:00+07:00;5900.00.00;6175.00.00;5900.00.00;6025.00.00;197935000;00.00;00.00
2026-06-26 00:00:00+07:00;6050.00.00;6175.00.00;6025.00.00;6175.00.00;163378700;00.00;00.00
2026-06-29 00:00:00+07:00;6175.00.00;6200.00.00;5925.00.00;5925.00.00;189886600;00.00;00.00
2026-06-30 00:00:00+07:00;5775.00.00;5825.00.00;5550.00.00;5550.00.00;440738300;00.00;00.00
2026-07-01 00:00:00+07:00;5550.00.00;5750.00.00;5550.00.00;5600.00.00;124123800;00.00;00.00
2026-07-02 00:00:00+07:00;5650.00.00;5875.00.00;5625.00.00;5800.00.00;145119400;00.00;00.00
